open,high,low,close,volume,date
335.07,335.07,335.07,335.07,335.0,2000-03-03 05:45:00
323.78,323.78,323.78,323.78,324.0,2000-03-06 05:45:00
327.01,327.01,327.01,327.01,327.0,2000-03-07 05:45:00
327.3,327.3,327.3,327.3,327.0,2000-03-08 05:45:00
329.81,329.81,329.81,329.81,330.0,2000-03-09 05:45:00
330.9,330.9,330.9,330.9,331.0,2000-03-10 05:45:00
329.2,329.2,329.2,329.2,329.0,2000-03-13 05:45:00
328.15,328.15,328.15,328.15,328.0,2000-03-14 05:45:00
326.7,326.7,326.7,326.7,327.0,2000-03-15 05:45:00
324.95,324.95,324.95,324.95,325.0,2000-03-16 05:45:00
318.93,318.93,318.93,318.93,319.0,2000-03-17 05:45:00
318.54,318.54,318.54,318.54,319.0,2000-03-20 05:45:00
316.53,316.53,316.53,316.53,317.0,2000-03-21 05:45:00
316.33,316.33,316.33,316.33,316.0,2000-03-22 05:45:00
318.31,318.31,318.31,318.31,318.0,2000-03-23 05:45:00
321.67,321.67,321.67,321.67,322.0,2000-03-24 05:45:00
325.14,325.14,325.14,325.14,325.0,2000-03-27 05:45:00
326.8,326.8,326.8,326.8,327.0,2000-03-28 05:45:00
326.78,326.78,326.78,326.78,327.0,2000-03-29 05:45:00
328.75,328.75,328.75,328.75,329.0,2000-03-30 05:45:00
330.06,330.06,330.06,330.06,330.0,2000-03-31 05:45:00
328.36,328.36,328.36,328.36,328.0,2000-04-03 05:45:00
332.2,332.2,332.2,332.2,332.0,2000-04-05 05:45:00
346.78,346.78,346.78,346.78,347.0,2000-04-06 05:45:00
331.88,331.88,331.88,331.88,332.0,2000-04-07 05:45:00
332.93,332.93,332.93,332.93,333.0,2000-04-10 05:45:00
331.76,331.76,331.76,331.76,332.0,2000-04-11 05:45:00
333.61,333.61,333.61,333.61,334.0,2000-04-14 05:45:00
333.4,333.4,333.4,333.4,333.0,2000-04-17 05:45:00
338.41,338.41,338.41,338.41,338.0,2000-04-18 05:45:00
341.58,341.58,341.58,341.58,342.0,2000-04-19 05:45:00
346.67,346.67,346.67,346.67,347.0,2000-04-20 05:45:00
349.71,349.71,349.71,349.71,350.0,2000-04-21 05:45:00
354.37,354.37,354.37,354.37,354.0,2000-04-24 05:45:00
368.91,368.91,368.91,368.91,369.0,2000-04-25 05:45:00
354.6,354.6,354.6,354.6,355.0,2000-04-26 05:45:00
350.88,350.88,350.88,350.88,351.0,2000-04-27 05:45:00
350.7,350.7,350.7,350.7,351.0,2000-04-28 05:45:00
349.54,349.54,349.54,349.54,350.0,2000-05-01 05:45:00
348.79,348.79,348.79,348.79,349.0,2000-05-02 05:45:00
361.28,361.28,361.28,361.28,361.0,2000-05-03 05:45:00
346.64,346.64,346.64,346.64,347.0,2000-05-04 05:45:00
347.22,347.22,347.22,347.22,347.0,2000-05-05 05:45:00
349.2,349.2,349.2,349.2,349.0,2000-05-08 05:45:00
349.8,349.8,349.8,349.8,350.0,2000-05-09 05:45:00
364.46,364.46,364.46,364.46,364.0,2000-05-10 05:45:00
364.81,364.81,364.81,364.81,365.0,2000-05-11 05:45:00
364.22,364.22,364.22,364.22,364.0,2000-05-12 05:45:00
347.7,347.7,347.7,347.7,348.0,2000-05-15 05:45:00
347.2,347.2,347.2,347.2,347.0,2000-05-16 05:45:00
347.15,347.15,347.15,347.15,347.0,2000-05-17 05:45:00
347.73,347.73,347.73,347.73,348.0,2000-05-19 05:45:00
345.09,345.09,345.09,345.09,345.0,2000-05-22 05:45:00
345.1,345.1,345.1,345.1,345.0,2000-05-23 05:45:00
345.07,345.07,345.07,345.07,345.0,2000-05-24 05:45:00
343.98,343.98,343.98,343.98,344.0,2000-05-25 05:45:00
343.88,343.88,343.88,343.88,344.0,2000-05-26 05:45:00
344.09,344.09,344.09,344.09,344.0,2000-05-29 05:45:00
343.99,343.99,343.99,343.99,344.0,2000-05-30 05:45:00
343.49,343.49,343.49,343.49,343.0,2000-05-31 05:45:00
343.41,343.41,343.41,343.41,343.0,2000-06-01 05:45:00
342.73,342.73,342.73,342.73,343.0,2000-06-02 05:45:00
342.2,342.2,342.2,342.2,342.0,2000-06-05 05:45:00
341.48,341.48,341.48,341.48,341.0,2000-06-06 05:45:00
340.86,340.86,340.86,340.86,341.0,2000-06-07 05:45:00
340.54,340.54,340.54,340.54,341.0,2000-06-08 05:45:00
340.07,340.07,340.07,340.07,340.0,2000-06-09 05:45:00
339.2,339.2,339.2,339.2,339.0,2000-06-12 05:45:00
339.4,339.4,339.4,339.4,339.0,2000-06-13 05:45:00
338.76,338.76,338.76,338.76,339.0,2000-06-14 05:45:00
339.24,339.24,339.24,339.24,339.0,2000-06-15 05:45:00
340.38,340.38,340.38,340.38,340.0,2000-06-16 05:45:00
338.46,338.46,338.46,338.46,338.0,2000-06-19 05:45:00
339.02,339.02,339.02,339.02,339.0,2000-06-20 05:45:00
338.48,338.48,338.48,338.48,338.0,2000-06-21 05:45:00
338.21,338.21,338.21,338.21,338.0,2000-06-22 05:45:00
338.1,338.1,338.1,338.1,338.0,2000-06-23 05:45:00
338.05,338.05,338.05,338.05,338.0,2000-06-26 05:45:00
337.78,337.78,337.78,337.78,338.0,2000-06-27 05:45:00
338.16,338.16,338.16,338.16,338.0,2000-06-28 05:45:00
337.82,337.82,337.82,337.82,338.0,2000-06-29 05:45:00
373.46,373.46,373.46,373.46,373.0,2000-06-30 05:45:00
338.9,338.9,338.9,338.9,339.0,2000-07-03 05:45:00
340.47,340.47,340.47,340.47,340.0,2000-07-04 05:45:00
340.76,340.76,340.76,340.76,341.0,2000-07-05 05:45:00
342.47,342.47,342.47,342.47,342.0,2000-07-06 05:45:00
345.12,345.12,345.12,345.12,345.0,2000-07-07 05:45:00
349.26,349.26,349.26,349.26,349.0,2000-07-10 05:45:00
351.62,351.62,351.62,351.62,352.0,2000-07-11 05:45:00
353.85,353.85,353.85,353.85,354.0,2000-07-12 05:45:00
359.11,359.11,359.11,359.11,359.0,2000-07-13 05:45:00
360.7,360.7,360.7,360.7,361.0,2000-07-14 05:45:00
358.06,358.06,358.06,358.06,358.0,2000-07-17 05:45:00
355.91,355.91,355.91,355.91,356.0,2000-07-18 05:45:00
356.47,356.47,356.47,356.47,356.0,2000-07-19 05:45:00
356.67,356.67,356.67,356.67,357.0,2000-07-20 05:45:00
356.11,356.11,356.11,356.11,356.0,2000-07-21 05:45:00
354.81,354.81,354.81,354.81,355.0,2000-07-24 05:45:00
354.84,354.84,354.84,354.84,355.0,2000-07-25 05:45:00
354.39,354.39,354.39,354.39,354.0,2000-07-26 05:45:00
356.03,356.03,356.03,356.03,356.0,2000-07-27 05:45:00
356.44,356.44,356.44,356.44,356.0,2000-07-28 05:45:00
355.56,355.56,355.56,355.56,356.0,2000-07-31 05:45:00
355.49,355.49,355.49,355.49,355.0,2000-08-01 05:45:00
355.41,355.41,355.41,355.41,355.0,2000-08-02 05:45:00
325.26,325.26,325.26,325.26,325.0,2000-08-03 05:45:00
356.07,356.07,356.07,356.07,356.0,2000-08-04 05:45:00
356.81,356.81,356.81,356.81,357.0,2000-08-07 05:45:00
357.35,357.35,357.35,357.35,357.0,2000-08-08 05:45:00
358.66,358.66,358.66,358.66,359.0,2000-08-09 05:45:00
358.98,358.98,358.98,358.98,359.0,2000-08-10 05:45:00
362.67,362.67,362.67,362.67,363.0,2000-08-11 05:45:00
364.24,364.24,364.24,364.24,364.0,2000-08-14 05:45:00
369.29,369.29,369.29,369.29,369.0,2000-08-17 05:45:00
373.99,373.99,373.99,373.99,374.0,2000-08-18 05:45:00
389.03,389.03,389.03,389.03,389.0,2000-08-21 05:45:00
400.09,400.09,400.09,400.09,400.0,2000-08-23 05:45:00
406.06,406.06,406.06,406.06,406.0,2000-08-24 05:45:00
416.94,416.94,416.94,416.94,417.0,2000-08-25 05:45:00
421.11,421.11,421.11,421.11,421.0,2000-08-28 05:45:00
425.27,425.27,425.27,425.27,425.0,2000-08-29 05:45:00
422.74,422.74,422.74,422.74,423.0,2000-08-30 05:45:00
423.63,423.63,423.63,423.63,424.0,2000-08-31 05:45:00
419.86,419.86,419.86,419.86,420.0,2000-09-01 05:45:00
417.92,417.92,417.92,417.92,418.0,2000-09-04 05:45:00
410.6,410.6,410.6,410.6,411.0,2000-09-05 05:45:00
401.43,401.43,401.43,401.43,401.0,2000-09-06 05:45:00
404.65,404.65,404.65,404.65,405.0,2000-09-07 05:45:00
395.27,395.27,395.27,395.27,395.0,2000-09-08 05:45:00
408.91,408.91,408.91,408.91,409.0,2000-09-11 05:45:00
417.24,417.24,417.24,417.24,417.0,2000-09-13 05:45:00
419.74,419.74,419.74,419.74,420.0,2000-09-14 05:45:00
421.18,421.18,421.18,421.18,421.0,2000-09-15 05:45:00
417.35,417.35,417.35,417.35,417.0,2000-09-18 05:45:00
419.6,419.6,419.6,419.6,420.0,2000-09-19 05:45:00
421.6,421.6,421.6,421.6,422.0,2000-09-20 05:45:00
421.7,421.7,421.7,421.7,422.0,2000-09-21 05:45:00
422.01,422.01,422.01,422.01,422.0,2000-09-22 05:45:00
421.38,421.38,421.38,421.38,421.0,2000-09-25 05:45:00
421.56,421.56,421.56,421.56,422.0,2000-09-26 05:45:00
423.7,423.7,423.7,423.7,424.0,2000-09-27 05:45:00
423.9,423.9,423.9,423.9,424.0,2000-09-29 05:45:00
427.76,427.76,427.76,427.76,428.0,2000-10-02 05:45:00
430.22,430.22,430.22,430.22,430.0,2000-10-03 05:45:00
429.46,429.46,429.46,429.46,429.0,2000-10-13 05:45:00
433.92,433.92,433.92,433.92,434.0,2000-10-16 05:45:00
440.97,440.97,440.97,440.97,441.0,2000-10-17 05:45:00
453.46,453.46,453.46,453.46,453.0,2000-10-18 05:45:00
463.71,463.71,463.71,463.71,464.0,2000-10-19 05:45:00
471.12,471.12,471.12,471.12,471.0,2000-10-20 05:45:00
475.38,475.38,475.38,475.38,475.0,2000-10-23 05:45:00
479.66,479.66,479.66,479.66,480.0,2000-10-24 05:45:00
476.9,476.9,476.9,476.9,477.0,2000-10-25 05:45:00
471.55,471.55,471.55,471.55,472.0,2000-10-30 05:45:00
468.76,468.76,468.76,468.76,469.0,2000-10-31 05:45:00
472.02,472.02,472.02,472.02,472.0,2000-11-01 05:45:00
472.48,472.48,472.48,472.48,472.0,2000-11-02 05:45:00
475.43,475.43,475.43,475.43,475.0,2000-11-03 05:45:00
482.93,482.93,482.93,482.93,483.0,2000-11-06 05:45:00
493.94,493.94,493.94,493.94,494.0,2000-11-07 05:45:00
499.11,499.11,499.11,499.11,499.0,2000-11-09 05:45:00
505.91,505.91,505.91,505.91,506.0,2000-11-10 05:45:00
507.51,507.51,507.51,507.51,508.0,2000-11-13 05:45:00
513.7,513.7,513.7,513.7,514.0,2000-11-14 05:45:00
519.33,519.33,519.33,519.33,519.0,2000-11-15 05:45:00
526.9,526.9,526.9,526.9,527.0,2000-11-16 05:45:00
540.28,540.28,540.28,540.28,540.0,2000-11-17 05:45:00
543.44,543.44,543.44,543.44,543.0,2000-11-20 05:45:00
544.14,544.14,544.14,544.14,544.0,2000-11-21 05:45:00
544.94,544.94,544.94,544.94,545.0,2000-11-22 05:45:00
545.82,545.82,545.82,545.82,546.0,2000-11-23 05:45:00
543.85,543.85,543.85,543.85,544.0,2000-11-24 05:45:00
533.96,533.96,533.96,533.96,534.0,2000-11-27 05:45:00
510.86,510.86,510.86,510.86,511.0,2000-11-28 05:45:00
489.32,489.32,489.32,489.32,489.0,2000-11-29 05:45:00
502.85,502.85,502.85,502.85,503.0,2000-11-30 05:45:00
508.58,508.58,508.58,508.58,509.0,2000-12-01 05:45:00
508.98,508.98,508.98,508.98,509.0,2000-12-04 05:45:00
502.75,502.75,502.75,502.75,503.0,2000-12-05 05:45:00
500.48,500.48,500.48,500.48,500.0,2000-12-06 05:45:00
497.24,497.24,497.24,497.24,497.0,2000-12-07 05:45:00
494.22,494.22,494.22,494.22,494.0,2000-12-08 05:45:00
495.65,495.65,495.65,495.65,496.0,2000-12-11 05:45:00
489.74,489.74,489.74,489.74,490.0,2000-12-12 05:45:00
488.01,488.01,488.01,488.01,488.0,2000-12-13 05:45:00
484.53,484.53,484.53,484.53,485.0,2000-12-14 05:45:00
486.05,486.05,486.05,486.05,486.0,2000-12-15 05:45:00
487.4,487.4,487.4,487.4,487.0,2000-12-18 05:45:00
488.5,488.5,488.5,488.5,489.0,2000-12-19 05:45:00
488.5,488.5,488.5,488.5,489.0,2000-12-20 05:45:00
489.74,489.74,489.74,489.74,490.0,2000-12-21 05:45:00
489.07,489.07,489.07,489.07,489.0,2000-12-22 05:45:00
494.71,494.71,494.71,494.71,495.0,2000-12-25 05:45:00
493.4,493.4,493.4,493.4,493.0,2000-12-26 05:45:00
489.03,489.03,489.03,489.03,489.0,2000-12-27 05:45:00
488.01,488.01,488.01,488.01,488.0,2000-12-31 05:45:00
487.26,487.26,487.26,487.26,487.0,2001-01-01 05:45:00
486.09,486.09,486.09,486.09,486.0,2001-01-02 05:45:00
486.58,486.58,486.58,486.58,487.0,2001-01-03 05:45:00
486.56,486.56,486.56,486.56,487.0,2001-01-04 05:45:00
482.2,482.2,482.2,482.2,482.0,2001-01-05 05:45:00
479.23,479.23,479.23,479.23,479.0,2001-01-08 05:45:00
474.52,474.52,474.52,474.52,475.0,2001-01-09 05:45:00
468.4,468.4,468.4,468.4,468.0,2001-01-10 05:45:00
464.76,464.76,464.76,464.76,465.0,2001-01-12 05:45:00
462.59,462.59,462.59,462.59,463.0,2001-01-15 05:45:00
460.86,460.86,460.86,460.86,461.0,2001-01-16 05:45:00
460.29,460.29,460.29,460.29,460.0,2001-01-17 05:45:00
458.82,458.82,458.82,458.82,459.0,2001-01-18 05:45:00
458.37,458.37,458.37,458.37,458.0,2001-01-19 05:45:00
459.28,459.28,459.28,459.28,459.0,2001-01-22 05:45:00
460.79,460.79,460.79,460.79,461.0,2001-01-23 05:45:00
460.5,460.5,460.5,460.5,461.0,2001-01-24 05:45:00
465.37,465.37,465.37,465.37,465.0,2001-01-25 05:45:00
467.35,467.35,467.35,467.35,467.0,2001-01-26 05:45:00
468.41,468.41,468.41,468.41,468.0,2001-01-30 05:45:00
468.07,468.07,468.07,468.07,468.0,2001-01-31 05:45:00
467.02,467.02,467.02,467.02,467.0,2001-02-01 05:45:00
465.39,465.39,465.39,465.39,465.0,2001-02-02 05:45:00
462.52,462.52,462.52,462.52,463.0,2001-02-05 05:45:00
464.01,464.01,464.01,464.01,464.0,2001-02-06 05:45:00
460.85,460.85,460.85,460.85,461.0,2001-02-07 05:45:00
458.73,458.73,458.73,458.73,459.0,2001-02-08 05:45:00
455.34,455.34,455.34,455.34,455.0,2001-02-09 05:45:00
451.57,451.57,451.57,451.57,452.0,2001-02-12 05:45:00
452.53,452.53,452.53,452.53,453.0,2001-02-13 05:45:00
443.35,443.35,443.35,443.35,443.0,2001-02-14 05:45:00
439.41,439.41,439.41,439.41,439.0,2001-02-15 05:45:00
431.45,431.45,431.45,431.45,431.0,2001-02-16 05:45:00
430.77,430.77,430.77,430.77,431.0,2001-02-19 05:45:00
424.92,424.92,424.92,424.92,425.0,2001-02-20 05:45:00
415.1,415.1,415.1,415.1,415.0,2001-02-22 05:45:00
402.55,402.55,402.55,402.55,403.0,2001-02-23 05:45:00
398.0,398.0,398.0,398.0,398.0,2001-02-27 05:45:00
375.29,375.29,375.29,375.29,375.0,2001-02-28 05:45:00
375.17,375.17,375.17,375.17,375.0,2001-03-01 05:45:00
377.2,377.2,377.2,377.2,377.0,2001-03-02 05:45:00
391.59,391.59,391.59,391.59,392.0,2001-03-05 05:45:00
393.6,393.6,393.6,393.6,394.0,2001-03-06 05:45:00
393.24,393.24,393.24,393.24,393.0,2001-03-07 05:45:00
396.26,396.26,396.26,396.26,396.0,2001-03-08 05:45:00
397.61,397.61,397.61,397.61,398.0,2001-03-12 05:45:00
395.85,395.85,395.85,395.85,396.0,2001-03-13 05:45:00
391.88,391.88,391.88,391.88,392.0,2001-03-14 05:45:00
390.88,390.88,390.88,390.88,391.0,2001-03-15 05:45:00
390.2,390.2,390.2,390.2,390.0,2001-03-16 05:45:00
388.4,388.4,388.4,388.4,388.0,2001-03-19 05:45:00
385.45,385.45,385.45,385.45,385.0,2001-03-20 05:45:00
378.49,378.49,378.49,378.49,378.0,2001-03-21 05:45:00
377.48,377.48,377.48,377.48,377.0,2001-03-22 05:45:00
376.98,376.98,376.98,376.98,377.0,2001-03-23 05:45:00
382.58,382.58,382.58,382.58,383.0,2001-03-26 05:45:00
373.97,373.97,373.97,373.97,374.0,2001-03-27 05:45:00
375.07,375.07,375.07,375.07,375.0,2001-03-28 05:45:00
378.01,378.01,378.01,378.01,378.0,2001-03-29 05:45:00
386.87,386.87,386.87,386.87,387.0,2001-03-30 05:45:00
375.95,375.95,375.95,375.95,376.0,2001-04-03 05:45:00
376.97,376.97,376.97,376.97,377.0,2001-04-04 05:45:00
372.86,372.86,372.86,372.86,373.0,2001-04-05 05:45:00
374.58,374.58,374.58,374.58,375.0,2001-04-06 05:45:00
409.56,409.56,409.56,409.56,410.0,2001-04-09 05:45:00
372.62,372.62,372.62,372.62,373.0,2001-04-10 05:45:00
369.99,369.99,369.99,369.99,370.0,2001-04-11 05:45:00
370.31,370.31,370.31,370.31,370.0,2001-04-12 05:45:00
369.05,369.05,369.05,369.05,369.0,2001-04-13 05:45:00
366.6,366.6,366.6,366.6,367.0,2001-04-16 05:45:00
366.21,366.21,366.21,366.21,366.0,2001-04-17 05:45:00
367.37,367.37,367.37,367.37,367.0,2001-04-18 05:45:00
366.39,366.39,366.39,366.39,366.0,2001-04-19 05:45:00
366.78,366.78,366.78,366.78,367.0,2001-04-20 05:45:00
365.58,365.58,365.58,365.58,366.0,2001-04-23 05:45:00
366.13,366.13,366.13,366.13,366.0,2001-04-24 05:45:00
365.84,365.84,365.84,365.84,366.0,2001-04-25 05:45:00
366.52,366.52,366.52,366.52,367.0,2001-04-26 05:45:00
367.98,367.98,367.98,367.98,368.0,2001-04-27 05:45:00
368.38,368.38,368.38,368.38,368.0,2001-04-30 05:45:00
366.73,366.73,366.73,366.73,367.0,2001-05-01 05:45:00
366.98,366.98,366.98,366.98,367.0,2001-05-02 05:45:00
365.2,365.2,365.2,365.2,365.0,2001-05-03 05:45:00
365.25,365.25,365.25,365.25,365.0,2001-05-04 05:45:00
364.63,364.63,364.63,364.63,365.0,2001-05-08 05:45:00
360.81,360.81,360.81,360.81,361.0,2001-05-09 05:45:00
358.28,358.28,358.28,358.28,358.0,2001-05-10 05:45:00
355.6,355.6,355.6,355.6,356.0,2001-05-11 05:45:00
351.08,351.08,351.08,351.08,351.0,2001-05-14 05:45:00
344.02,344.02,344.02,344.02,344.0,2001-05-15 05:45:00
332.84,332.84,332.84,332.84,333.0,2001-05-16 05:45:00
329.8,329.8,329.8,329.8,330.0,2001-05-17 05:45:00
364.19,364.19,364.19,364.19,364.0,2001-05-18 05:45:00
334.26,334.26,334.26,334.26,334.0,2001-05-21 05:45:00
334.26,334.26,334.26,334.26,334.0,2001-05-22 05:45:00
336.98,336.98,336.98,336.98,337.0,2001-05-23 05:45:00
337.46,337.46,337.46,337.46,337.0,2001-05-24 05:45:00
339.24,339.24,339.24,339.24,339.0,2001-05-25 05:45:00
338.99,338.99,338.99,338.99,339.0,2001-05-28 05:45:00
338.73,338.73,338.73,338.73,339.0,2001-05-29 05:45:00
339.49,339.49,339.49,339.49,339.0,2001-05-30 05:45:00
340.43,340.43,340.43,340.43,340.0,2001-05-31 05:45:00
342.25,342.25,342.25,342.25,342.0,2001-06-01 05:45:00
338.05,338.05,338.05,338.05,338.0,2001-06-12 05:45:00
333.18,333.18,333.18,333.18,333.0,2001-06-13 05:45:00
331.3,331.3,331.3,331.3,331.0,2001-06-15 05:45:00
332.81,332.81,332.81,332.81,333.0,2001-06-18 05:45:00
334.5,334.5,334.5,334.5,335.0,2001-06-19 05:45:00
336.22,336.22,336.22,336.22,336.0,2001-06-20 05:45:00
336.87,336.87,336.87,336.87,337.0,2001-06-21 05:45:00
336.34,336.34,336.34,336.34,336.0,2001-06-25 05:45:00
335.17,335.17,335.17,335.17,335.0,2001-06-26 05:45:00
334.39,334.39,334.39,334.39,334.0,2001-06-27 05:45:00
333.8,333.8,333.8,333.8,334.0,2001-06-28 05:45:00
332.69,332.69,332.69,332.69,333.0,2001-06-29 05:45:00
331.05,331.05,331.05,331.05,331.0,2001-07-02 05:45:00
327.94,327.94,327.94,327.94,328.0,2001-07-03 05:45:00
325.94,325.94,325.94,325.94,326.0,2001-07-04 05:45:00
324.75,324.75,324.75,324.75,325.0,2001-07-05 05:45:00
327.28,327.28,327.28,327.28,327.0,2001-07-06 05:45:00
322.94,322.94,322.94,322.94,323.0,2001-07-09 05:45:00
322.74,322.74,322.74,322.74,323.0,2001-07-10 05:45:00
326.14,326.14,326.14,326.14,326.0,2001-07-11 05:45:00
334.75,334.75,334.75,334.75,335.0,2001-07-12 05:45:00
348.43,348.43,348.43,348.43,348.0,2001-07-13 05:45:00
352.25,352.25,352.25,352.25,352.0,2001-07-16 05:45:00
346.8,346.8,346.8,346.8,347.0,2001-07-17 05:45:00
343.13,343.13,343.13,343.13,343.0,2001-07-18 05:45:00
337.88,337.88,337.88,337.88,338.0,2001-07-19 05:45:00
334.64,334.64,334.64,334.64,335.0,2001-07-20 05:45:00
329.77,329.77,329.77,329.77,330.0,2001-07-23 05:45:00
329.89,329.89,329.89,329.89,330.0,2001-07-24 05:45:00
321.16,321.16,321.16,321.16,321.0,2001-07-25 05:45:00
321.16,321.16,321.16,321.16,321.0,2001-07-26 05:45:00
321.96,321.96,321.96,321.96,322.0,2001-07-27 05:45:00
322.45,322.45,322.45,322.45,322.0,2001-07-30 05:45:00
323.64,323.64,323.64,323.64,324.0,2001-07-31 05:45:00
325.21,325.21,325.21,325.21,325.0,2001-08-01 05:45:00
325.6,325.6,325.6,325.6,326.0,2001-08-02 05:45:00
316.92,316.92,316.92,316.92,317.0,2001-08-03 05:45:00
321.12,321.12,321.12,321.12,321.0,2001-08-06 05:45:00
329.51,329.51,329.51,329.51,330.0,2001-08-07 05:45:00
329.09,329.09,329.09,329.09,329.0,2001-08-08 05:45:00
319.9,319.9,319.9,319.9,320.0,2001-08-09 05:45:00
319.49,319.49,319.49,319.49,319.0,2001-08-10 05:45:00
316.39,316.39,316.39,316.39,316.0,2001-08-13 05:45:00
314.04,314.04,314.04,314.04,314.0,2001-08-14 05:45:00
314.95,314.95,314.95,314.95,315.0,2001-08-15 05:45:00
322.13,322.13,322.13,322.13,322.0,2001-08-16 05:45:00
320.32,320.32,320.32,320.32,320.0,2001-08-17 05:45:00
312.41,312.41,312.41,312.41,312.0,2001-08-20 05:45:00
317.34,317.34,317.34,317.34,317.0,2001-08-21 05:45:00
309.91,309.91,309.91,309.91,310.0,2001-08-22 05:45:00
299.34,299.34,299.34,299.34,299.0,2001-08-23 05:45:00
298.85,298.85,298.85,298.85,299.0,2001-08-24 05:45:00
295.17,295.17,295.17,295.17,295.0,2001-08-27 05:45:00
292.53,292.53,292.53,292.53,293.0,2001-08-28 05:45:00
281.13,281.13,281.13,281.13,281.0,2001-08-29 05:45:00
280.37,280.37,280.37,280.37,280.0,2001-08-30 05:45:00
281.04,281.04,281.04,281.04,281.0,2001-08-31 05:45:00
281.83,281.83,281.83,281.83,282.0,2001-09-03 05:45:00
282.95,282.95,282.95,282.95,283.0,2001-09-04 05:45:00
282.78,282.78,282.78,282.78,283.0,2001-09-05 05:45:00
280.93,280.93,280.93,280.93,281.0,2001-09-06 05:45:00
280.93,280.93,280.93,280.93,281.0,2001-09-07 05:45:00
276.91,276.91,276.91,276.91,277.0,2001-09-10 05:45:00
274.34,274.34,274.34,274.34,274.0,2001-09-11 05:45:00
269.17,269.17,269.17,269.17,269.0,2001-09-12 05:45:00
261.37,261.37,261.37,261.37,261.0,2001-09-13 05:45:00
265.22,265.22,265.22,265.22,265.0,2001-09-14 05:45:00
273.01,273.01,273.01,273.01,273.0,2001-09-17 05:45:00
275.13,275.13,275.13,275.13,275.0,2001-09-18 05:45:00
279.92,279.92,279.92,279.92,280.0,2001-09-19 05:45:00
282.96,282.96,282.96,282.96,283.0,2001-09-20 05:45:00
283.38,283.38,283.38,283.38,283.0,2001-09-21 05:45:00
279.65,279.65,279.65,279.65,280.0,2001-09-24 05:45:00
277.79,277.79,277.79,277.79,278.0,2001-09-25 05:45:00
275.23,275.23,275.23,275.23,275.0,2001-09-26 05:45:00
275.09,275.09,275.09,275.09,275.0,2001-09-27 05:45:00
276.07,276.07,276.07,276.07,276.0,2001-09-28 05:45:00
276.46,276.46,276.46,276.46,276.0,2001-10-01 05:45:00
278.01,278.01,278.01,278.01,278.0,2001-10-02 05:45:00
281.39,281.39,281.39,281.39,281.0,2001-10-03 05:45:00
282.11,282.11,282.11,282.11,282.0,2001-10-04 05:45:00
282.34,282.34,282.34,282.34,282.0,2001-10-05 05:45:00
282.68,282.68,282.68,282.68,283.0,2001-10-08 05:45:00
282.16,282.16,282.16,282.16,282.0,2001-10-09 05:45:00
282.83,282.83,282.83,282.83,283.0,2001-10-10 05:45:00
281.89,281.89,281.89,281.89,282.0,2001-10-11 05:45:00
282.05,282.05,282.05,282.05,282.0,2001-10-12 05:45:00
282.79,282.79,282.79,282.79,283.0,2001-10-15 05:45:00
281.21,281.21,281.21,281.21,281.0,2001-10-16 05:45:00
281.5,281.5,281.5,281.5,282.0,2001-10-17 05:45:00
281.8,281.8,281.8,281.8,282.0,2001-10-18 05:45:00
282.75,282.75,282.75,282.75,283.0,2001-10-19 05:45:00
283.06,283.06,283.06,283.06,283.0,2001-10-22 05:45:00
285.25,285.25,285.25,285.25,285.0,2001-10-30 05:45:00
287.17,287.17,287.17,287.17,287.0,2001-10-31 05:45:00
287.79,287.79,287.79,287.79,288.0,2001-11-01 05:45:00
289.98,289.98,289.98,289.98,290.0,2001-11-02 05:45:00
290.97,290.97,290.97,290.97,291.0,2001-11-05 05:45:00
296.35,296.35,296.35,296.35,296.0,2001-11-06 05:45:00
297.52,297.52,297.52,297.52,298.0,2001-11-07 05:45:00
297.19,297.19,297.19,297.19,297.0,2001-11-09 05:45:00
298.19,298.19,298.19,298.19,298.0,2001-11-12 05:45:00
300.15,300.15,300.15,300.15,300.0,2001-11-13 05:45:00
301.15,301.15,301.15,301.15,301.0,2001-11-19 05:45:00
300.34,300.34,300.34,300.34,300.0,2001-11-20 05:45:00
299.38,299.38,299.38,299.38,299.0,2001-11-21 05:45:00
297.51,297.51,297.51,297.51,298.0,2001-11-22 05:45:00
296.01,296.01,296.01,296.01,296.0,2001-11-23 05:45:00
290.07,290.07,290.07,290.07,290.0,2001-11-26 05:45:00
283.98,283.98,283.98,283.98,284.0,2001-11-27 05:45:00
288.83,288.83,288.83,288.83,289.0,2001-11-28 05:45:00
287.63,287.63,287.63,287.63,288.0,2001-11-29 05:45:00
287.7,287.7,287.7,287.7,288.0,2001-11-30 05:45:00
288.72,288.72,288.72,288.72,289.0,2001-12-03 05:45:00
287.26,287.26,287.26,287.26,287.0,2001-12-04 05:45:00
287.78,287.78,287.78,287.78,288.0,2001-12-05 05:45:00
288.97,288.97,288.97,288.97,289.0,2001-12-06 05:45:00
290.57,290.57,290.57,290.57,291.0,2001-12-07 05:45:00
290.49,290.49,290.49,290.49,290.0,2001-12-10 05:45:00
287.42,287.42,287.42,287.42,287.0,2001-12-11 05:45:00
287.42,287.42,287.42,287.42,287.0,2001-12-12 05:45:00
286.9,286.9,286.9,286.9,287.0,2001-12-13 05:45:00
284.48,284.48,284.48,284.48,284.0,2001-12-14 05:45:00
283.33,283.33,283.33,283.33,283.0,2001-12-17 05:45:00
